gamePk,home_team_id,home_batting_player_avg,home_batting_player_OPS,home_batting_player_K_rate,home_batting_player_BB_rate,home_batting_player_productive_outs,home_batting_player_homeRuns,home_batting_player_hits,home_batting_player_rbi,home_batting_player_doubles,home_batting_player_triples,home_batting_player_singles,away_team_id,away_batting_player_avg,away_batting_player_OPS,away_batting_player_K_rate,away_batting_player_BB_rate,away_batting_player_productive_outs,away_batting_player_homeRuns,away_batting_player_hits,away_batting_player_rbi,away_batting_player_doubles,away_batting_player_triples,away_batting_player_singles
744850,120,0.2222222222222222,0.5388888888888889,0.13333333333333333,0.10555555555555556,0,0,6,3,0,0,6,121,0.325,0.915,0.125,0.045,1,2,13,6,2,1,8
744851,120,0.23333333333333334,0.4833333333333333,0.16666666666666666,0.0,1,0,6,3,1,0,5,136,0.175,0.475,0.36666666666666664,0.0,0,1,5,1,1,0,3
744852,120,0.24166666666666664,0.4666666666666666,0.21666666666666665,0.0,1,0,7,1,0,0,7,121,0.3222222222222222,1.0629629629629629,0.13333333333333333,0.07222222222222223,1,3,11,8,2,1,5
744853,120,0.25,0.8055555555555556,0.14814814814814814,0.027777777777777776,0,3,8,6,0,0,5,136,0.13333333333333333,0.36666666666666664,0.29166666666666663,0.025,0,1,5,1,0,0,4
744854,120,0.2981481481481481,0.8203703703703704,0.125,0.125,1,1,11,7,0,0,10,121,0.34444444444444444,0.911111111111111,0.15000000000000002,0.08888888888888889,2,1,13,7,2,0,10
744855,120,0.24305555555555555,0.6319444444444444,0.1875,0.0,1,2,8,5,0,0,6,136,0.25,0.7208333333333333,0.21666666666666667,0.05000000000000001,0,2,10,9,2,0,6
744856,120,0.19696969696969696,0.5378787878787878,0.14393939393939392,0.022727272727272728,2,1,7,2,1,0,5,142,0.18181818181818182,0.5454545454545454,0.28787878787878785,0.0,0,2,7,3,1,0,4
744857,120,0.3703703703703704,1.0148148148148148,0.2,0.05,0,2,14,10,3,0,9,142,0.2314814814814815,0.6203703703703703,0.2222222222222222,0.05555555555555555,0,1,8,3,1,0,6
744858,120,0.29333333333333333,0.885,0.19,0.12833333333333333,1,1,9,6,2,0,6,110,0.24166666666666664,0.7649999999999999,0.21212121212121213,0.10909090909090909,2,3,10,6,2,0,5
744859,120,0.17592592592592593,0.5648148148148148,0.2222222222222222,0.16666666666666666,0,0,6,3,2,0,4,110,0.09166666666666666,0.18333333333333332,0.4083333333333333,0.0,0,0,3,0,0,0,3
744860,120,0.08333333333333333,0.27777777777777773,0.3541666666666667,0.09027777777777778,0,0,3,0,1,0,2,142,0.25909090909090904,0.9636363636363636,0.13333333333333333,0.10416666666666667,0,4,10,8,1,1,4
744861,120,0.35,1.2000000000000002,0.165,0.1,2,3,11,11,3,0,5,141,0.265,0.7416666666666667,0.125,0.125,1,1,10,7,2,0,7
744862,120,0.17037037037037037,0.46481481481481485,0.3277777777777778,0.12777777777777777,1,0,6,3,0,0,6,141,0.24,0.6066666666666667,0.2303030303030303,0.1318181818181818,0,1,9,5,1,0,7
744863,120,0.1933333333333333,0.5983333333333333,0.11212121212121212,0.2681818181818182,0,0,7,1,1,0,6,119,0.30333333333333334,0.9166666666666666,0.085,0.13,0,1,9,4,2,0,6
744864,120,0.10185185185185185,0.4259259259259259,0.19444444444444445,0.09259259259259259,0,1,3,2,0,0,2,119,0.43333333333333335,1.137037037037037,0.11851851851851852,0.06296296296296296,0,1,20,11,8,0,11
744865,120,0.2351851851851852,0.6981481481481482,0.24444444444444446,0.12222222222222223,1,1,9,5,2,0,6,117,0.25555555555555554,0.5555555555555556,0.16666666666666666,0.044444444444444446,1,0,10,4,0,0,10
744866,120,0.30925925925925923,0.8203703703703703,0.23333333333333334,0.13333333333333333,0,1,11,6,0,0,10,117,0.1388888888888889,0.2777777777777778,0.287037037037037,0.0,0,0,4,0,0,0,4
744867,120,0.18333333333333332,0.45,0.39166666666666666,0.025,0,0,7,1,2,0,5,119,0.287037037037037,0.787037037037037,0.19444444444444445,0.09259259259259259,0,1,9,2,2,0,6
744868,120,0.3909090909090909,1.2227272727272727,0.1763888888888889,0.12777777777777777,1,1,12,6,3,0,8,141,0.20454545454545456,0.6363636363636364,0.20454545454545456,0.045454545454545456,2,0,7,3,4,1,2
744869,120,0.3055555555555556,0.8888888888888888,0.2,0.125,0,1,10,5,5,0,4,134,0.12037037037037036,0.45370370370370366,0.3611111111111111,0.1111111111111111,0,1,4,3,1,0,2
744870,120,0.27666666666666667,0.7333333333333333,0.23833333333333334,0.10333333333333332,0,1,8,4,1,0,6,134,0.31666666666666665,0.9092592592592593,0.15555555555555556,0.15555555555555556,2,1,11,7,2,0,8
744871,120,0.2685185185185185,0.6296296296296295,0.08333333333333333,0.1111111111111111,1,0,8,3,1,0,7,143,0.17424242424242423,0.5454545454545454,0.40151515151515144,0.06818181818181818,0,1,5,2,0,0,4
744872,120,0.22727272727272727,0.6363636363636364,0.32575757575757575,0.022727272727272728,1,1,8,3,1,1,5,117,0.3925925925925926,0.8740740740740741,0.12222222222222223,0.044444444444444446,1,0,13,5,3,0,10
744873,120,0.10606060606060605,0.3333333333333333,0.13636363636363635,0.045454545454545456,0,1,4,2,0,0,3,143,0.2777777777777778,0.7962962962962963,0.20555555555555557,0.08333333333333333,0,1,9,5,1,1,6
744874,120,0.05833333333333333,0.275,0.29166666666666663,0.125,0,0,2,0,1,0,1,143,0.24444444444444446,0.7222222222222222,0.21111111111111114,0.21111111111111114,1,0,9,4,3,0,6
744875,120,0.22037037037037038,0.6148148148148148,0.21666666666666667,0.10555555555555556,0,1,8,4,0,0,7,134,0.355,0.945,0.1621212121212121,0.2,2,0,15,8,6,0,9
744876,141,0.195,0.7233333333333334,0.13,0.17833333333333334,1,0,5,5,4,0,1,111,0.23939393939393938,0.5969696969696969,0.17272727272727273,0.08484848484848485,0,0,11,6,3,0,8
744877,141,0.3333333333333333,0.8703703703703703,0.17592592592592593,0.06481481481481481,2,1,11,6,2,0,8,111,0.1590909090909091,0.4393939393939394,0.22727272727272727,0.07575757575757575,0,0,7,1,2,0,5
744878,141,0.12962962962962962,0.3888888888888889,0.16666666666666666,0.05555555555555555,0,1,4,1,0,0,3,146,0.31851851851851853,0.8296296296296296,0.20555555555555557,0.05,0,1,11,8,3,0,7
744879,141,0.30666666666666664,0.8433333333333334,0.12000000000000002,0.15,1,1,12,5,1,0,10,146,0.3242424242424242,1.084848484848485,0.21212121212121213,0.14545454545454548,1,3,17,14,2,3,9
744880,141,0.10833333333333332,0.35,0.26666666666666666,0.1,0,0,4,1,1,0,3,146,0.2685185185185185,0.574074074074074,0.2222222222222222,0.027777777777777776,0,0,9,3,1,0,8
744881,141,0.22727272727272727,0.5363636363636363,0.19305555555555554,0.1763888888888889,0,0,6,2,0,0,6,121,0.1590909090909091,0.6863636363636364,0.022727272727272728,0.10909090909090909,2,2,4,6,1,0,1
744882,141,0.32166666666666666,0.7066666666666667,0.155,0.065,1,0,10,4,1,0,9,138,0.2566666666666667,0.6416666666666667,0.12166666666666667,0.045,0,1,12,3,2,0,9
744883,141,0.25,0.725,0.2833333333333333,0.05,0,1,6,3,2,0,3,138,0.18333333333333332,0.5416666666666666,0.125,0.08333333333333333,0,1,7,2,1,0,5
744884,141,0.32333333333333336,0.9533333333333334,0.09833333333333334,0.1,0,1,10,6,1,1,7,138,0.09090909090909091,0.38636363636363635,0.13636363636363635,0.0606060606060606,0,1,3,2,1,0,1
744885,141,0.16666666666666666,0.3833333333333333,0.03333333333333333,0.05,0,0,6,1,0,0,6,111,0.15555555555555556,0.674074074074074,0.08888888888888889,0.25,1,0,5,4,3,1,1
744886,141,0.37407407407407406,1.0222222222222221,0.13333333333333333,0.1,0,0,12,6,3,2,7,121,0.18939393939393942,0.47575757575757577,0.25972222222222224,0.09999999999999999,0,0,6,1,1,0,5
744887,141,0.175,0.5083333333333333,0.3583333333333333,0.025,0,0,6,2,5,0,1,143,0.24166666666666664,0.8,0.25757575757575757,0.045454545454545456,1,3,8,4,1,0,4
744888,141,0.13194444444444445,0.40972222222222227,0.3819444444444444,0.0625,1,0,4,2,1,0,3,121,0.1388888888888889,0.4074074074074074,0.25,0.18333333333333332,0,0,3,1,0,0,3
744889,141,0.2777777777777778,0.8148148148148148,0.09259259259259259,0.037037037037037035,0,2,10,5,2,0,6,108,0.19444444444444445,0.5277777777777778,0.32407407407407407,0.05555555555555555,0,0,6,4,2,0,4
744890,141,0.25,0.7407407407407407,0.3333333333333333,0.05555555555555555,0,1,8,3,3,0,4,108,0.037037037037037035,0.3055555555555556,0.4166666666666667,0.10185185185185185,0,1,1,1,0,0,0
744891,141,0.42833333333333334,1.4216666666666666,0.18833333333333332,0.06999999999999999,0,4,16,9,2,0,10,143,0.4318181818181818,1.1787878787878787,0.20151515151515154,0.13636363636363635,0,3,18,10,5,0,10
744892,141,0.19696969696969696,0.7318181818181819,0.21363636363636365,0.18181818181818182,0,2,7,8,1,0,4,108,0.09259259259259259,0.35185185185185186,0.4351851851851852,0.0,0,1,3,2,0,1,1
744893,141,0.2783333333333333,1.0283333333333333,0.18333333333333335,0.12000000000000002,0,3,10,7,4,0,3,113,0.2833333333333333,1.011111111111111,0.29444444444444445,0.1111111111111111,0,4,11,11,1,0,6
744894,141,0.25,0.824074074074074,0.2222222222222222,0.027777777777777776,0,1,8,5,4,1,2,108,0.24166666666666664,0.6666666666666666,0.3,0.05,0,1,9,3,1,0,7
744895,141,0.17592592592592593,0.6018518518518519,0.16666666666666666,0.09259259259259259,0,1,5,4,1,0,3,133,0.3055555555555556,1.0166666666666666,0.2222222222222222,0.10555555555555556,0,2,12,7,5,0,5
744896,141,0.31666666666666665,1.1515151515151514,0.08636363636363636,0.045454545454545456,0,5,13,9,1,2,5,113,0.27121212121212124,0.6484848484848484,0.17424242424242423,0.045454545454545456,0,0,9,3,0,1,8
744897,141,0.053030303030303025,0.22727272727272727,0.356060606060606,0.06818181818181818,0,0,2,0,0,0,2,133,0.2,0.5416666666666666,0.225,0.03333333333333333,0,1,8,1,0,0,7
744898,141,0.16999999999999998,0.6599999999999999,0.24500000000000002,0.075,0,2,6,3,2,0,2,113,0.25925925925925924,0.7851851851851852,0.21666666666666667,0.07222222222222223,1,1,9,6,4,0,4
744899,141,0.2537037037037037,0.7851851851851852,0.30000000000000004,0.1388888888888889,0,1,7,6,2,1,3,110,0.19333333333333333,0.5666666666666667,0.145,0.08333333333333333,0,1,8,6,2,0,5
744900,141,0.2777777777777778,0.787037037037037,0.12962962962962962,0.0,0,2,10,3,1,0,7,133,0.18518518518518517,0.5648148148148148,0.2314814814814815,0.05555555555555555,0,1,6,1,2,0,3
744901,141,0.3055555555555556,0.8055555555555556,0.2962962962962963,0.08333333333333333,0,1,9,5,2,0,6,110,0.11666666666666665,0.4333333333333333,0.38636363636363635,0.13636363636363635,0,1,3,2,0,0,2
744902,141,0.26666666666666666,0.8166666666666667,0.1,0.05,3,2,9,7,2,0,5,140,0.25555555555555554,0.6499999999999999,0.1388888888888889,0.0,0,1,10,3,2,0,7
744903,141,0.2733333333333333,0.6466666666666667,0.14833333333333334,0.05,1,0,10,2,3,0,7,110,0.17333333333333334,0.6616666666666666,0.29696969696969694,0.13939393939393938,0,3,7,7,2,0,2
744904,141,0.18518518518518517,0.5833333333333334,0.2962962962962963,0.027777777777777776,0,2,6,2,0,0,4,139,0.14814814814814814,0.6037037037037037,0.27222222222222225,0.2111111111111111,0,1,4,3,1,0,2
744905,141,0.24074074074074073,0.6574074074074074,0.15740740740740738,0.05555555555555555,0,1,8,4,1,0,6,139,0.14166666666666666,0.425,0.3416666666666667,0.1,0,0,4,3,2,0,2
744906,141,0.32,0.82,0.22999999999999998,0.07999999999999999,1,0,12,6,5,0,7,140,0.22999999999999998,0.61,0.29,0.075,0,1,10,5,0,0,9
744907,141,0.05555555555555555,0.20833333333333334,0.3263888888888889,0.07638888888888888,0,0,2,0,1,0,1,139,0.43,1.1266666666666665,0.15333333333333332,0.10666666666666666,1,1,16,13,5,0,10
744908,141,0.4148148148148148,1.1240740740740742,0.11666666666666667,0.10555555555555556,2,1,15,7,5,0,9,140,0.12962962962962962,0.4259259259259259,0.23148148148148145,0.08333333333333333,0,0,4,2,1,1,2
744909,141,0.3333333333333333,0.9166666666666666,0.25,0.05555555555555555,0,2,11,5,2,0,7,116,0.19166666666666665,0.5833333333333333,0.23333333333333334,0.10833333333333332,0,1,6,4,1,0,4
744910,141,0.18333333333333332,0.55,0.19166666666666665,0.05833333333333333,0,1,6,3,1,0,4,116,0.205,0.595,0.32999999999999996,0.06999999999999999,0,1,9,6,1,0,7
744911,141,0.2,0.5666666666666667,0.24166666666666664,0.025,0,2,7,4,0,0,5,116,0.2037037037037037,0.6759259259259259,0.25925925925925924,0.027777777777777776,0,2,7,5,1,0,4
744912,141,0.25833333333333336,0.6083333333333333,0.2727272727272727,0.1590909090909091,0,0,10,3,1,0,9,117,0.22333333333333333,0.6716666666666666,0.21833333333333335,0.13,0,1,9,5,0,0,8
744913,141,0.21296296296296294,0.8055555555555556,0.3055555555555556,0.14814814814814814,0,2,6,6,3,0,1,117,0.22666666666666666,0.6116666666666666,0.225,0.05833333333333333,0,1,8,6,1,0,6
744914,141,0.1,0.45,0.2,0.125,0,1,4,1,1,0,2,117,0.12962962962962962,0.5555555555555556,0.2777777777777778,0.05555555555555555,0,2,4,3,1,0,1
744915,141,0.15740740740740738,0.4259259259259259,0.2037037037037037,0.05555555555555555,1,0,5,2,2,0,3,117,0.2816666666666666,0.89,0.14333333333333334,0.11333333333333333,0,1,11,9,5,0,5
744916,141,0.14166666666666666,0.36666666666666664,0.275,0.05,0,0,4,1,0,0,4,147,0.312962962962963,0.9222222222222223,0.24444444444444446,0.1111111111111111,0,1,12,8,5,0,6
744917,141,0.18181818181818182,0.46969696969696967,0.22727272727272727,0.045454545454545456,0,0,7,3,3,0,4,111,0.27999999999999997,0.755,0.19,0.05,0,1,12,4,3,0,8
744918,141,0.30000000000000004,0.8425925925925926,0.10555555555555556,0.05555555555555555,1,2,10,3,1,0,7,111,0.30333333333333334,1.0433333333333334,0.255,0.13999999999999999,1,4,11,7,1,0,6
744919,141,0.3537037037037037,1.098148148148148,0.3277777777777778,0.027777777777777776,0,3,11,9,2,0,6,147,0.09259259259259259,0.4351851851851852,0.3148148148148148,0.1111111111111111,0,1,3,2,0,0,2
744920,141,0.28148148148148144,0.6814814814814815,0.25555555555555554,0.044444444444444446,0,0,10,1,2,0,8,111,0.2777777777777778,0.8111111111111112,0.09444444444444446,0.07777777777777778,0,2,10,6,1,0,7
744921,141,0.3318181818181818,0.9272727272727272,0.32727272727272727,0.06363636363636363,0,1,14,9,7,0,6,147,0.24074074074074073,0.6574074074074073,0.3055555555555556,0.05555555555555555,0,1,8,3,2,0,5
744922,141,0.2816666666666666,0.7916666666666666,0.24500000000000002,0.06000000000000001,0,2,10,5,1,0,7,147,0.4633333333333334,1.2816666666666667,0.15833333333333335,0.04,1,2,18,15,5,0,11
744923,141,0.25,0.7314814814814815,0.1111111111111111,0.1388888888888889,0,1,7,6,1,0,5,110,0.2196969696969697,0.9393939393939393,0.3106060606060606,0.045454545454545456,0,3,6,5,1,0,2
744924,141,0.11363636363636363,0.42424242424242425,0.25757575757575757,0.10606060606060605,0,0,3,1,2,0,1,114,0.25833333333333336,0.725,0.225,0.0,0,1,9,3,4,0,4
744925,141,0.23148148148148145,0.6388888888888888,0.06481481481481481,0.1111111111111111,1,0,7,4,1,0,6,114,0.225,0.4583333333333333,0.18333333333333332,0.025,0,0,8,0,0,0,8
744926,141,0.29444444444444445,0.8611111111111112,0.3055555555555556,0.14444444444444446,0,2,11,7,0,0,9,114,0.32,0.8316666666666667,0.075,0.0,0,2,13,5,0,0,11
744927,141,0.2333333333333333,0.5583333333333333,0.225,0.025,1,0,9,3,3,0,6,110,0.2037037037037037,0.6666666666666666,0.1388888888888889,0.12037037037037036,0,1,6,2,1,0,4
744928,141,0.19242424242424241,0.6487012987012988,0.22077922077922077,0.10606060606060605,2,1,6,5,2,0,3,134,0.11212121212121212,0.23787878787878788,0.2545454545454545,0.018181818181818184,2,0,6,3,0,0,6
744929,141,0.3333333333333333,0.7685185185185185,0.1111111111111111,0.027777777777777776,0,0,11,4,3,0,8,134,0.2666666666666667,0.6516666666666666,0.2866666666666667,0.06000000000000001,0,0,11,4,2,0,9
744930,141,0.20833333333333331,0.5833333333333333,0.14166666666666666,0.0,0,1,8,2,1,1,5,110,0.32333333333333336,1.2333333333333334,0.16166666666666668,0.025,0,4,10,7,2,0,4
744931,141,0.13636363636363635,0.37878787878787873,0.1212121212121212,0.022727272727272728,0,1,5,1,0,0,4,110,0.23166666666666663,0.8533333333333333,0.175,0.085,0,3,9,10,3,0,3
744932,141,0.18518518518518517,0.4351851851851852,0.32407407407407407,0.027777777777777776,0,0,6,1,0,1,5,134,0.29444444444444445,0.8222222222222223,0.13333333333333333,0.044444444444444446,3,2,11,7,2,0,7
744933,141,0.23787878787878788,0.7484848484848485,0.21363636363636365,0.1590909090909091,0,1,10,8,0,1,8,145,0.18518518518518517,0.5185185185185185,0.16666666666666666,0.08333333333333333,1,1,6,2,0,0,5
744934,141,0.18181818181818182,0.45454545454545453,0.12878787878787878,0.0,0,1,4,3,0,0,3,139,0.2111111111111111,0.6166666666666667,0.25,0.08333333333333333,0,1,8,3,1,0,6
744935,141,0.32962962962962966,1.0499999999999998,0.1611111111111111,0.1,0,2,12,9,6,0,4,145,0.2962962962962963,0.787037037037037,0.21000000000000002,0.18333333333333332,0,1,9,3,1,0,7
744936,141,0.07407407407407407,0.21296296296296294,0.287037037037037,0.027777777777777776,0,0,2,0,1,0,1,145,0.22833333333333333,0.5683333333333332,0.2818181818181818,0.15454545454545454,1,0,8,5,2,0,6
744937,141,0.3055555555555556,0.9537037037037036,0.24074074074074073,0.12962962962962962,1,1,7,4,3,0,3,139,0.12962962962962962,0.4444444444444444,0.3055555555555556,0.027777777777777776,0,1,4,2,0,0,3
744938,141,0.22575757575757577,0.5606060606060606,0.11666666666666665,0.0,0,0,10,4,4,0,6,139,0.36515151515151517,0.8727272727272727,0.20909090909090908,0.07727272727272728,0,1,12,5,2,0,9
744939,141,0.12037037037037036,0.39814814814814814,0.31481481481481477,0.05555555555555555,0,1,4,1,1,0,2,118,0.18181818181818182,0.5075757575757576,0.2424242424242424,0.022727272727272728,1,1,7,6,2,0,4
744940,141,0.2222222222222222,0.5833333333333334,0.2222222222222222,0.05555555555555555,0,1,8,2,0,0,7,142,0.2583333333333333,0.6166666666666666,0.14166666666666666,0.0,0,1,7,3,1,0,5
744941,141,0.07407407407407407,0.21296296296296294,0.29166666666666663,0.025,1,0,2,1,0,0,2,142,0.14393939393939392,0.41666666666666663,0.3484848484848485,0.045454545454545456,0,1,6,5,1,0,4
744942,141,0.14814814814814814,0.37037037037037035,0.32407407407407407,0.10185185185185185,0,0,4,1,0,0,4,118,0.2685185185185185,0.7222222222222222,0.12037037037037036,0.05555555555555555,0,1,8,4,2,0,5
744943,141,0.42592592592592593,1.164814814814815,0.07333333333333333,0.17333333333333334,1,3,16,10,2,0,11,142,0.3333333333333333,0.9444444444444444,0.2888888888888889,0.044444444444444446,0,2,13,7,4,0,7
744944,141,0.2685185185185185,0.7,0.24444444444444446,0.16666666666666666,1,0,8,4,2,0,6,147,0.17592592592592593,0.5185185185185185,0.2777777777777778,0.05555555555555555,1,0,6,4,3,0,3
744945,141,0.3259259259259259,1.0537037037037036,0.18888888888888888,0.1,0,3,12,6,2,0,7,118,0.35,0.9590909090909091,0.21818181818181817,0.07121212121212121,0,2,11,5,2,0,7
744946,141,0.11363636363636363,0.3333333333333333,0.37121212121212116,0.06818181818181818,0,0,4,2,2,0,2,119,0.2962962962962963,0.6944444444444444,0.07222222222222223,0.022222222222222223,2,0,11,4,2,1,8
744947,141,0.2777777777777778,0.7777777777777778,0.18518518518518517,0.037037037037037035,0,1,8,3,1,0,6,119,0.17592592592592593,0.6296296296296295,0.2222222222222222,0.06481481481481481,0,1,6,1,4,0,1
744948,141,0.24545454545454548,0.7166666666666667,0.15454545454545454,0.09393939393939393,1,2,9,4,1,0,6,147,0.37333333333333335,1.08,0.24500000000000002,0.09833333333333334,0,2,11,6,3,0,6
744949,141,0.12878787878787878,0.4393939393939394,0.08333333333333333,0.09090909090909091,0,1,5,2,1,0,3,119,0.41282051282051285,1.0717948717948718,0.13846153846153847,0.10769230769230768,2,3,19,11,2,0,14
744950,141,0.17037037037037037,0.48148148148148145,0.26,0.13999999999999999,0,1,6,1,0,0,5,136,0.14833333333333334,0.5383333333333333,0.34500000000000003,0.13999999999999999,0,1,6,6,1,0,4
744951,141,0.12962962962962962,0.5462962962962963,0.24074074074074073,0.24074074074074073,0,0,4,2,2,0,2,147,0.1388888888888889,0.34259259259259256,0.18518518518518517,0.06481481481481481,0,0,4,1,0,0,4
744952,141,0.3888888888888889,0.8055555555555556,0.1111111111111111,0.05555555555555555,0,0,12,5,1,0,11,115,0.09259259259259259,0.287037037037037,0.2777777777777778,0.06481481481481481,0,0,2,0,0,0,2
744953,141,0.2777777777777778,0.7222222222222222,0.2037037037037037,0.08333333333333333,0,1,9,5,1,0,7,115,0.225,0.6833333333333333,0.425,0.1,0,1,7,3,2,0,4
744954,141,0.3409090909090909,0.9651515151515152,0.14583333333333334,0.12777777777777777,0,2,11,3,2,0,7,115,0.4574074074074075,1.2962962962962963,0.17166666666666666,0.04,2,2,20,12,8,1,9
744955,140,0.2777777777777778,0.7611111111111111,0.2222222222222222,0.05,0,2,10,6,0,0,8,136,0.22333333333333333,0.6383333333333333,0.16833333333333333,0.025,0,1,8,4,1,0,6
744956,141,0.32407407407407407,0.8425925925925926,0.25,0.027777777777777776,0,0,11,5,5,0,6,136,0.19444444444444445,0.6388888888888888,0.2777777777777778,0.05555555555555555,0,2,7,2,1,0,4
744957,141,0.3314814814814815,0.8759259259259259,0.17833333333333332,0.05,0,1,11,5,2,0,8,136,0.2222222222222222,0.8333333333333334,0.2777777777777778,0.16666666666666666,0,2,6,3,0,0,4
744958,140,0.312962962962963,0.8314814814814815,0.15555555555555556,0.1,0,1,12,4,2,0,9,136,0.3060606060606061,0.7893939393939394,0.3333333333333333,0.0696969696969697,0,1,16,7,1,1,13
744959,140,0.15740740740740738,0.48148148148148145,0.32407407407407407,0.037037037037037035,0,1,5,2,1,0,3,141,0.15740740740740738,0.34259259259259256,0.287037037037037,0.0,0,0,5,0,1,0,4
744960,140,0.25,0.5833333333333334,0.1388888888888889,0.027777777777777776,0,0,9,2,2,0,7,136,0.25166666666666665,0.7716666666666667,0.205,0.085,2,3,10,8,0,0,7
744961,140,0.33888888888888885,1.0277777777777777,0.18888888888888888,0.17407407407407408,1,2,13,11,3,0,8,141,0.32962962962962966,0.9388888888888888,0.1388888888888889,0.1111111111111111,0,1,13,7,2,1,9
744962,140,0.06481481481481481,0.16666666666666666,0.34259259259259256,0.037037037037037035,0,0,2,0,0,0,2,141,0.18888888888888888,0.7,0.3222222222222222,0.15555555555555556,1,2,7,3,0,0,5
744963,140,0.2314814814814815,0.6111111111111112,0.2,0.175,0,0,7,6,3,0,4,108,0.08333333333333333,0.4166666666666667,0.32407407407407407,0.1388888888888889,1,1,3,3,0,0,2
744964,140,0.3703703703703704,0.9740740740740742,0.19444444444444445,0.09444444444444446,0,0,14,9,6,0,8,147,0.3515151515151515,1.1666666666666667,0.13333333333333333,0.17916666666666667,0,2,8,6,1,0,5
744965,140,0.3037037037037037,1.0074074074074073,0.12777777777777777,0.08333333333333333,0,3,10,6,2,0,5,108,0.14393939393939392,0.4469696969696969,0.3409090909090909,0.045454545454545456,0,1,5,4,2,0,2
744966,140,0.28703703703703703,0.7592592592592592,0.05555555555555555,0.027777777777777776,0,1,10,3,1,0,8,108,0.1111111111111111,0.3148148148148148,0.3333333333333333,0.09259259259259259,0,0,4,1,0,0,4
744967,140,0.09090909090909091,0.28030303030303033,0.356060606060606,0.09848484848484848,1,0,4,1,0,0,4,108,0.16666666666666666,0.47575757575757577,0.22272727272727275,0.08636363636363636,0,1,7,4,0,0,6
744968,140,0.1486111111111111,0.5472222222222223,0.39305555555555555,0.12083333333333333,1,2,6,7,0,0,4,147,0.2533333333333333,0.6066666666666667,0.38,0.065,0,0,10,4,1,0,9
744969,140,0.275,0.745,0.15833333333333333,0.06999999999999999,0,1,7,1,2,0,4,133,0.27037037037037037,0.9425925925925926,0.2,0.05,0,4,11,9,2,0,5
744970,140,0.21833333333333335,0.6816666666666666,0.23000000000000004,0.11833333333333333,0,1,10,6,4,0,5,133,0.30454545454545456,0.740909090909091,0.1875,0.09999999999999999,0,0,16,4,4,1,11
744971,140,0.2685185185185185,0.6851851851851851,0.2777777777777778,0.027777777777777776,0,1,9,3,1,0,7,133,0.125,0.375,0.3181818181818182,0.09090909090909091,0,1,5,2,2,0,2
744972,140,0.2685185185185185,0.7222222222222222,0.3277777777777778,0.05555555555555555,0,1,9,4,2,0,6,147,0.3111111111111111,0.8111111111111111,0.18333333333333332,0.022222222222222223,0,1,12,7,3,0,8
744973,140,0.175,0.4333333333333333,0.3583333333333333,0.10833333333333332,0,0,6,1,0,0,6,134,0.2196969696969697,0.5151515151515151,0.5181818181818182,0.045454545454545456,0,0,8,0,1,0,7
744974,140,0.21166666666666667,0.5166666666666666,0.195,0.05,1,1,8,3,0,0,7,142,0.14166666666666666,0.5416666666666666,0.3833333333333333,0.05,0,2,5,4,0,0,3
744975,140,0.3074074074074074,0.8796296296296295,0.16111111111111112,0.07222222222222223,0,2,12,5,3,0,7,142,0.15833333333333333,0.5791666666666667,0.3361111111111111,0.041666666666666664,1,2,7,5,1,1,3
744976,140,0.16666666666666666,0.5925925925925926,0.3888888888888889,0.027777777777777776,0,2,5,4,1,0,2,134,0.2037037037037037,0.5925925925925926,0.23888888888888887,0.08333333333333333,0,1,7,3,0,0,6
744977,140,0.23148148148148145,0.5185185185185185,0.2685185185185185,0.0,0,0,8,2,2,0,6,142,0.21666666666666665,0.5583333333333333,0.18939393939393936,0.022727272727272728,1,1,8,4,1,0,6
744978,140,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.0,0,0,3,0,0,0,3,134,0.275,0.7583333333333333,0.275,0.025,0,0,7,4,2,1,4
744979,140,0.09166666666666666,0.41666666666666663,0.35,0.025,0,2,3,2,1,0,0,111,0.28518518518518515,1.0685185185185186,0.30000000000000004,0.09444444444444446,0,4,10,7,3,0,3
744980,140,0.2296296296296296,0.5185185185185185,0.18888888888888888,0.07777777777777778,1,0,8,2,0,0,8,142,0.15833333333333333,0.6366666666666666,0.185,0.155,1,1,6,2,1,1,3
744981,140,0.24333333333333335,0.7083333333333333,0.29,0.095,1,1,9,4,1,1,6,117,0.3611111111111111,1.0703703703703704,0.08888888888888889,0.11666666666666667,0,2,13,6,2,0,9
744982,140,0.11666666666666665,0.4469696969696969,0.33636363636363636,0.06818181818181818,1,2,5,4,1,0,2,117,0.08636363636363636,0.36363636363636365,0.3263888888888889,0.16666666666666666,1,1,4,3,0,0,3
744983,140,0.027777777777777776,0.2592592592592593,0.15740740740740738,0.12037037037037036,0,1,1,2,0,0,0,117,0.30000000000000004,0.75,0.10555555555555556,0.1,0,1,11,4,1,0,9
744984,140,0.3333333333333333,0.8611111111111112,0.12962962962962962,0.08333333333333333,0,1,10,2,1,0,8,145,0.21527777777777776,0.5138888888888888,0.3333333333333333,0.05555555555555555,0,0,5,1,1,0,4
744985,140,0.16666666666666666,0.4469696969696969,0.34848484848484845,0.09848484848484848,1,0,6,2,1,0,5,145,0.15,0.45,0.19166666666666665,0.0,0,1,5,2,2,0,2
