gamePk,team_side,team_id,team_name,inningsPitched,outs,runs,earnedRuns,hits,homeRuns,strikeOuts,baseOnBalls,hitBatsmen,numberOfPitches,balls,strikes,strikePercentage,groundOuts,flyOuts,completeGames,shutouts,saveOpportunities
744929,home,141,Toronto Blue Jays,9.0,27,4,4,11,0,13,3,3,180,68,112,.620,6,3,0,0,0
746632,away,120,Washington Nationals,9.0,27,2,2,6,0,7,1,0,138,42,96,.700,8,4,0,0,0
746632,home,114,Cleveland Guardians,9.0,27,5,5,8,0,8,2,0,137,44,93,.680,9,6,0,0,0
745813,away,109,Arizona Diamondbacks,9.0,27,4,4,5,0,12,2,0,135,45,90,.670,9,1,0,0,0
745813,home,121,New York Mets,9.0,27,5,5,9,3,13,3,2,155,58,97,.630,6,7,0,0,0
746061,away,140,Texas Rangers,9.0,27,0,0,7,0,11,0,0,134,44,90,.670,7,2,0,1,0
746061,home,146,Miami Marlins,9.0,27,6,6,10,1,5,4,0,150,57,93,.620,11,5,0,0,0
746301,away,135,San Diego Padres,8.1,25,4,4,7,0,5,3,0,133,51,82,.620,7,5,0,0,0
746301,home,118,Kansas City Royals,9.0,27,3,3,10,0,7,2,0,151,58,93,.620,10,6,0,0,0
745984,away,145,Chicago White Sox,8.0,24,6,6,9,1,6,4,1,145,62,83,.570,11,4,0,0,0
745984,home,158,Milwaukee Brewers,9.0,27,3,3,5,1,12,3,1,141,49,92,.650,6,2,0,0,0
746871,away,113,Cincinnati Reds,9.0,27,2,2,8,0,7,2,2,129,42,87,.670,9,8,0,0,0
746871,home,112,Chicago Cubs,9.0,27,5,5,10,1,10,3,1,140,49,91,.650,5,6,0,0,0
745330,away,147,New York Yankees,9.0,27,5,5,11,2,10,1,1,161,51,110,.680,7,7,0,0,0
745330,home,137,San Francisco Giants,9.0,27,7,7,11,2,12,5,0,170,67,103,.610,7,8,0,0,0
746141,away,115,Colorado Rockies,8.0,24,4,4,8,2,5,7,0,177,69,108,.610,7,5,0,0,0
746141,home,119,Los Angeles Dodgers,9.0,27,0,0,5,0,11,3,0,118,35,83,.700,8,2,0,1,0
745252,away,108,Los Angeles Angels,8.0,24,5,1,5,1,7,4,2,144,63,81,.560,12,4,0,0,0
745252,home,136,Seattle Mariners,9.0,27,1,0,4,0,9,4,1,146,58,88,.600,9,4,0,0,0
745572,away,138,St. Louis Cardinals,10.0,30,4,0,7,0,11,2,0,152,52,100,.660,11,6,0,0,0
745572,home,143,Philadelphia Phillies,10.0,30,5,4,9,2,9,3,0,163,55,108,.660,11,5,0,0,0
745569,away,158,Milwaukee Brewers,8.0,24,3,3,7,1,1,1,0,111,41,70,.630,12,6,0,0,0
745569,home,143,Philadelphia Phillies,9.0,27,1,1,5,1,8,3,0,132,51,81,.610,8,3,0,0,0
744854,away,121,New York Mets,9.0,27,7,6,11,1,6,6,1,168,69,99,.590,6,8,0,0,0
744854,home,120,Washington Nationals,9.0,27,8,7,13,1,6,4,1,176,62,114,.650,6,7,0,0,0
744930,away,110,Baltimore Orioles,9.0,27,2,1,8,1,5,0,0,113,29,84,.740,8,6,0,0,0
744930,home,141,Toronto Blue Jays,9.0,27,7,7,10,4,6,1,0,147,45,102,.690,10,8,0,0,0
745009,away,116,Detroit Tigers,9.0,27,1,1,8,1,10,2,0,149,50,99,.660,5,9,0,0,0
745009,home,140,Texas Rangers,9.0,27,2,2,4,2,10,0,0,101,26,75,.740,8,6,0,0,0
746382,away,138,St. Louis Cardinals,8.0,24,7,6,9,3,11,3,0,143,48,95,.660,13,2,0,0,0
746382,home,117,Houston Astros,9.0,27,4,4,8,3,9,3,0,164,54,110,.670,7,5,0,0,0
746548,away,113,Cincinnati Reds,9.0,27,3,3,9,1,8,1,1,141,40,101,.720,9,4,0,0,0
746548,home,115,Colorado Rockies,9.0,27,13,13,18,2,3,0,1,136,45,91,.670,12,7,0,0,0
746224,away,135,San Diego Padres,8.0,24,2,2,4,0,4,0,0,114,46,68,.600,6,9,0,0,0
746224,home,108,Los Angeles Angels,9.0,27,1,1,6,1,3,4,0,115,40,75,.650,10,8,0,0,0
747194,away,137,San Francisco Giants,8.1,25,4,4,9,2,8,0,1,137,50,87,.640,4,7,0,0,0
747194,home,109,Arizona Diamondbacks,9.0,27,2,2,8,1,2,0,0,96,33,63,.660,10,8,0,0,0
746630,away,118,Kansas City Royals,8.0,24,8,5,7,2,8,3,1,147,50,97,.660,9,6,0,0,0
746630,home,114,Cleveland Guardians,9.0,27,5,5,10,3,10,3,0,132,52,80,.610,5,5,0,0,0
745497,away,119,Los Angeles Dodgers,8.0,24,1,1,4,1,13,2,0,128,45,83,.650,9,2,0,0,0
745497,home,134,Pittsburgh Pirates,9.0,27,0,0,5,0,8,4,1,141,56,85,.600,8,7,0,1,0
746060,away,139,Tampa Bay Rays,9.0,27,5,4,12,1,12,0,0,151,49,102,.680,6,6,0,0,0
746060,home,146,Miami Marlins,9.0,27,9,9,12,1,9,4,2,183,63,120,.660,12,3,0,0,0
745568,away,158,Milwaukee Brewers,9.0,27,2,1,8,1,10,6,1,148,48,100,.680,9,6,0,0,0
745568,home,143,Philadelphia Phillies,10.0,30,1,1,7,0,8,1,1,152,51,101,.660,14,3,0,0,0
744850,away,121,New York Mets,9.0,27,3,3,6,0,5,4,2,127,48,79,.620,11,5,0,0,0
744850,home,120,Washington Nationals,9.0,27,6,6,13,2,6,2,0,141,48,93,.660,11,4,0,0,0
745739,away,142,Minnesota Twins,8.0,24,5,5,6,2,4,4,0,123,44,79,.640,10,5,0,0,0
745739,home,147,New York Yankees,9.0,27,1,1,2,1,9,3,0,126,45,81,.640,5,9,0,0,0
744931,away,110,Baltimore Orioles,9.0,27,1,1,5,1,5,1,0,118,36,82,.690,9,5,0,0,0
744931,home,141,Toronto Blue Jays,9.0,27,10,10,9,3,8,4,2,167,67,100,.600,9,7,0,0,0
746949,away,144,Atlanta Braves,9.0,27,3,2,5,1,14,1,2,125,41,84,.670,5,3,0,0,0
746949,home,111,Boston Red Sox,9.0,27,8,6,8,2,6,2,1,134,44,90,.670,15,3,0,0,0
745010,away,116,Detroit Tigers,9.0,27,1,1,5,0,9,3,0,138,48,90,.650,9,5,0,0,0
745010,home,140,Texas Rangers,9.0,27,3,3,6,2,7,1,1,146,51,95,.650,10,8,0,0,0
746872,away,145,Chicago White Sox,8.0,24,7,7,8,2,8,1,1,130,48,82,.630,7,3,0,0,0
746872,home,112,Chicago Cubs,9.0,27,6,2,9,2,8,2,0,135,42,93,.690,9,4,0,0,0
746380,away,138,St. Louis Cardinals,8.0,24,8,7,10,1,5,3,1,153,54,99,.650,8,5,0,0,0
746380,home,117,Houston Astros,9.0,27,5,5,11,3,7,5,0,166,56,110,.660,9,5,0,0,0
746550,away,113,Cincinnati Reds,9.0,27,1,1,3,0,12,2,0,123,41,82,.670,8,5,0,0,0
746550,home,115,Colorado Rockies,9.0,27,4,4,12,1,4,0,2,131,43,88,.670,13,4,0,0,0
746222,away,135,San Diego Padres,8.0,24,4,4,5,0,2,6,0,113,46,67,.590,10,5,0,0,0
746222,home,108,Los Angeles Angels,9.0,27,2,2,7,0,9,2,1,153,48,105,.690,5,7,0,0,0
745656,away,136,Seattle Mariners,9.0,27,3,3,8,0,11,6,0,166,63,103,.620,10,3,0,0,0
745656,home,133,Oakland Athletics,9.0,27,4,4,10,0,7,2,0,144,52,92,.640,11,7,0,0,0
747196,away,137,San Francisco Giants,8.0,24,8,7,13,0,8,2,0,142,46,96,.680,10,3,0,0,0
747196,home,109,Arizona Diamondbacks,9.0,27,5,5,6,1,9,7,3,200,85,115,.580,10,4,0,0,0
746950,away,144,Atlanta Braves,8.0,24,9,9,13,3,8,3,0,161,49,112,.700,8,5,0,0,0
746950,home,111,Boston Red Sox,9.0,27,0,0,1,0,11,2,0,116,37,79,.680,8,3,0,1,0
746379,away,138,St. Louis Cardinals,9.0,27,2,2,5,2,7,1,0,93,29,64,.690,7,8,0,0,0
746379,home,117,Houston Astros,9.0,27,4,4,5,1,4,2,0,136,42,94,.690,13,4,0,0,0
746544,away,113,Cincinnati Reds,9.0,27,7,7,13,1,6,1,1,156,57,99,.630,14,4,0,0,0
746544,home,115,Colorado Rockies,9.0,27,12,12,12,4,10,6,2,178,78,100,.560,7,4,0,0,0
747195,away,137,San Francisco Giants,9.0,27,3,3,9,1,13,5,2,179,70,109,.610,7,3,0,0,0
747195,home,109,Arizona Diamondbacks,9.0,27,9,9,14,3,7,10,0,220,97,123,.560,8,9,0,0,0
744852,away,121,New York Mets,9.0,27,1,1,7,0,5,0,0,103,32,71,.690,11,5,0,0,0
744852,home,120,Washington Nationals,9.0,27,9,9,11,3,5,3,1,141,52,89,.630,9,5,0,0,0
745570,away,158,Milwaukee Brewers,8.0,24,2,2,3,1,4,5,0,136,60,76,.560,13,6,0,0,0
745570,home,143,Philadelphia Phillies,9.0,27,0,0,3,0,9,1,0,127,36,91,.720,10,2,0,1,0
745494,away,119,Los Angeles Dodgers,8.0,24,10,8,9,0,7,5,0,139,51,88,.630,5,9,0,0,0
745494,home,134,Pittsburgh Pirates,9.0,27,6,5,11,2,11,2,0,163,57,106,.650,6,6,0,0,0
746056,away,139,Tampa Bay Rays,9.0,27,3,3,7,0,6,0,1,110,28,82,.750,12,7,0,0,0
746056,home,146,Miami Marlins,9.0,27,5,5,8,0,9,3,1,139,57,82,.590,10,3,0,0,0
745740,away,142,Minnesota Twins,8.0,24,9,9,9,0,11,6,0,149,60,89,.600,8,1,0,0,0
745740,home,147,New York Yankees,9.0,27,5,5,6,2,12,0,0,142,45,97,.680,8,5,0,0,0
744927,away,110,Baltimore Orioles,8.1,25,3,2,9,0,8,1,0,131,42,89,.680,5,6,0,0,0
744927,home,141,Toronto Blue Jays,9.0,27,2,2,6,1,5,4,0,140,56,84,.600,11,4,0,0,0
745007,away,116,Detroit Tigers,8.0,24,9,6,12,2,6,6,0,178,77,101,.570,8,6,0,0,0
745007,home,140,Texas Rangers,9.0,27,1,1,2,1,11,1,0,130,48,82,.630,8,5,0,0,0
746873,away,145,Chicago White Sox,8.0,24,7,7,8,1,12,3,1,167,61,106,.630,8,4,0,0,0
746873,home,112,Chicago Cubs,9.0,27,6,6,13,2,12,4,0,153,61,92,.600,6,5,0,0,0
746221,away,135,San Diego Padres,8.0,24,3,3,6,2,7,1,0,124,43,81,.650,7,4,0,0,0
746221,home,108,Los Angeles Angels,9.0,27,2,1,8,0,1,1,0,127,42,85,.670,17,2,0,0,0
745654,away,136,Seattle Mariners,8.0,24,2,1,5,1,6,0,0,100,35,65,.650,8,7,0,0,0
745654,home,133,Oakland Athletics,9.0,27,1,1,4,1,7,2,1,140,49,91,.650,7,8,0,0,0
746628,away,118,Kansas City Royals,9.0,27,3,2,7,0,7,6,1,158,66,92,.580,5,10,0,0,0
746628,home,114,Cleveland Guardians,9.0,27,4,3,6,2,6,2,0,130,44,86,.660,7,7,0,0,0
744923,away,110,Baltimore Orioles,8.0,24,6,6,7,1,4,5,0,140,54,86,.610,8,6,0,0,0
744923,home,141,Toronto Blue Jays,9.0,27,5,5,6,3,10,2,1,139,49,90,.650,8,3,0,0,0
746631,away,118,Kansas City Royals,9.0,27,3,2,9,1,7,4,0,145,55,90,.620,11,5,0,0,0
746631,home,114,Cleveland Guardians,9.0,27,4,3,10,0,9,3,2,153,55,98,.640,11,4,0,0,0
745657,away,136,Seattle Mariners,9.0,27,0,0,2,0,8,0,0,127,38,89,.700,7,10,0,1,0
745657,home,133,Oakland Athletics,9.0,27,3,3,4,1,12,5,2,152,60,92,.610,9,4,0,0,0
745495,away,119,Los Angeles Dodgers,9.0,27,7,6,13,2,15,1,0,186,68,118,.630,9,3,0,0,0
745495,home,134,Pittsburgh Pirates,9.0,27,11,11,14,3,11,7,1,181,67,114,.630,8,3,0,0,0
744844,away,144,Atlanta Braves,9.0,27,2,2,6,2,9,1,0,117,35,82,.700,6,6,0,0,0
744844,home,120,Washington Nationals,9.0,27,5,5,7,2,3,0,1,111,33,78,.700,12,6,0,0,0
745738,away,142,Minnesota Twins,8.0,24,8,8,7,1,9,8,1,173,68,105,.610,5,5,0,0,0
745738,home,147,New York Yankees,9.0,27,5,5,10,2,6,4,2,157,60,97,.620,8,11,0,0,0
746707,away,112,Chicago Cubs,8.0,24,8,8,9,1,7,6,1,139,64,75,.540,5,8,0,0,0
746707,home,113,Cincinnati Reds,9.0,27,4,4,5,2,13,3,1,154,58,96,.620,4,5,0,0,0
745174,away,115,Colorado Rockies,9.0,27,2,2,8,0,5,6,0,171,68,103,.600,8,6,0,0,0
745174,home,138,St. Louis Cardinals,9.0,27,3,3,4,0,9,5,0,146,55,91,.620,12,4,0,0,0
746784,away,111,Boston Red Sox,9.0,27,2,2,4,1,12,1,1,124,35,89,.720,8,2,0,0,0
746784,home,145,Chicago White Sox,9.0,27,14,14,24,3,5,5,1,200,68,132,.660,7,9,0,0,0
745408,away,109,Arizona Diamondbacks,9.0,27,3,3,10,1,5,3,1,151,54,97,.640,10,5,0,0,0
745408,home,135,San Diego Padres,9.0,27,4,4,9,2,5,3,1,140,51,89,.640,10,2,0,0,0
745169,away,115,Colorado Rockies,8.0,24,8,8,12,0,6,2,0,169,59,110,.650,4,7,0,0,0
745169,home,138,St. Louis Cardinals,9.0,27,5,5,10,0,14,3,1,173,56,117,.680,7,4,0,0,0
745496,away,142,Minnesota Twins,8.0,24,3,3,4,2,9,2,0,111,33,78,.700,5,5,0,0,0
745496,home,134,Pittsburgh Pirates,9.0,27,0,0,8,0,11,2,0,141,45,96,.680,5,5,0,1,0
746466,away,158,Milwaukee Brewers,9.0,27,0,0,2,0,5,4,0,116,44,72,.620,9,4,0,1,0
746466,home,116,Detroit Tigers,9.0,27,10,10,16,0,10,3,1,173,64,109,.630,4,4,0,0,0
744845,away,144,Atlanta Braves,8.0,24,2,2,5,0,11,2,0,115,41,74,.640,5,4,0,0,0
744845,home,120,Washington Nationals,9.0,27,1,1,6,0,8,2,0,131,40,91,.690,10,2,0,0,0
745083,away,110,Baltimore Orioles,9.0,27,3,2,9,1,8,1,0,142,52,90,.630,6,5,0,0,0
745083,home,139,Tampa Bay Rays,9.0,27,6,6,9,3,13,1,1,155,50,105,.680,2,6,0,0,0
745737,away,119,Los Angeles Dodgers,11.0,33,1,0,5,0,12,3,0,173,55,118,.680,10,7,0,0,0
745737,home,147,New York Yankees,11.0,33,2,1,4,0,7,6,2,186,70,116,.620,15,6,0,0,0
746704,away,112,Chicago Cubs,8.0,24,3,1,5,0,7,1,0,98,28,70,.710,8,7,0,0,0
746704,home,113,Cincinnati Reds,9.0,27,2,2,6,1,8,3,1,147,55,92,.630,4,7,0,0,0
746053,away,114,Cleveland Guardians,8.0,24,3,3,7,2,4,3,0,113,41,72,.640,13,2,0,0,0
746053,home,146,Miami Marlins,9.0,27,2,2,6,1,8,2,0,114,40,74,.650,8,6,0,0,0
745008,away,137,San Francisco Giants,9.0,27,2,2,5,0,8,0,0,122,38,84,.690,10,3,0,0,0
745008,home,140,Texas Rangers,9.0,27,5,5,11,3,9,5,0,185,71,114,.620,6,9,0,0,0
746302,away,136,Seattle Mariners,8.2,26,10,10,10,1,5,7,0,154,54,100,.650,12,4,0,0,0
746302,home,118,Kansas City Royals,9.0,27,9,9,10,1,10,8,2,181,73,108,.600,9,5,0,0,0
746785,away,111,Boston Red Sox,8.0,24,7,6,8,3,5,2,1,144,55,89,.620,7,4,0,0,0
746785,home,145,Chicago White Sox,9.0,27,2,1,6,0,14,2,1,151,50,101,.670,5,5,0,0,0
746220,away,117,Houston Astros,9.0,27,1,1,4,1,8,1,0,106,35,71,.670,13,4,0,0,0
746220,home,108,Los Angeles Angels,9.0,27,7,7,11,2,4,3,0,121,40,81,.670,10,9,0,0,0
745406,away,109,Arizona Diamondbacks,8.0,24,10,10,14,3,6,3,1,158,51,107,.680,7,6,0,0,0
745406,home,135,San Diego Padres,9.0,27,3,3,9,2,12,2,1,167,57,110,.660,5,3,0,0,0
745655,away,141,Toronto Blue Jays,8.0,24,2,2,5,1,7,2,0,103,31,72,.700,6,6,0,0,0
745655,home,133,Oakland Athletics,9.0,27,1,1,5,0,6,2,1,135,48,87,.640,11,6,0,0,0
745814,away,143,Philadelphia Phillies,9.0,27,2,2,10,0,9,3,1,148,52,96,.650,9,5,0,0,0
745814,home,121,New York Mets,9.0,27,7,7,11,3,6,1,0,150,53,97,.650,14,3,0,0,0
745001,away,137,San Francisco Giants,9.0,27,1,1,5,0,5,4,0,140,44,96,.690,8,11,0,0,0
745001,home,140,Texas Rangers,9.0,27,3,3,6,1,11,4,0,144,45,99,.690,6,5,0,0,0
745492,away,142,Minnesota Twins,8.0,24,4,4,10,1,8,2,0,139,44,95,.680,12,3,0,0,0
745492,home,134,Pittsburgh Pirates,9.0,27,0,0,6,0,7,1,2,117,39,78,.670,9,4,0,1,0
744848,away,144,Atlanta Braves,8.0,24,7,6,12,1,8,1,1,134,42,92,.690,6,6,0,0,0
744848,home,120,Washington Nationals,9.0,27,3,2,7,1,13,1,1,146,47,99,.680,5,5,0,0,0
745652,away,141,Toronto Blue Jays,9.0,27,0,0,5,0,10,1,0,109,33,76,.700,6,8,0,1,0
745652,home,133,Oakland Athletics,9.0,27,7,7,10,1,3,8,0,162,72,90,.560,9,10,0,0,0
746703,away,112,Chicago Cubs,8.0,24,4,4,6,2,5,2,0,122,45,77,.630,8,6,0,0,0
746703,home,113,Cincinnati Reds,9.0,27,3,3,10,0,7,5,0,154,61,93,.600,6,8,0,0,0
746300,away,136,Seattle Mariners,8.0,24,8,8,9,1,6,4,0,134,45,89,.660,6,6,0,0,0
746300,home,118,Kansas City Royals,9.0,27,4,4,7,2,11,2,0,147,52,95,.650,10,5,0,0,0
745082,away,110,Baltimore Orioles,9.0,27,0,0,2,0,14,0,0,129,41,88,.680,7,2,0,1,0
745082,home,139,Tampa Bay Rays,9.0,27,5,5,9,2,11,6,0,206,78,128,.620,2,10,0,0,0
746786,away,111,Boston Red Sox,8.0,24,6,6,10,2,3,4,0,141,54,87,.620,8,7,0,0,0
746786,home,145,Chicago White Sox,9.0,27,1,1,5,1,13,6,1,178,80,98,.550,6,3,0,0,0
746461,away,158,Milwaukee Brewers,9.0,27,4,3,5,0,11,5,0,188,70,118,.630,9,5,0,0,0
746461,home,116,Detroit Tigers,9.0,27,5,3,10,0,3,3,0,145,53,92,.630,14,6,0,0,0
745166,away,115,Colorado Rockies,9.0,27,5,1,5,1,12,1,0,141,50,91,.650,7,5,0,0,0
745166,home,138,St. Louis Cardinals,9.0,27,6,6,12,2,9,2,0,129,46,83,.640,10,4,0,0,0
746057,away,114,Cleveland Guardians,9.0,27,0,0,4,0,9,2,0,124,44,80,.650,12,3,0,1,0
746057,home,146,Miami Marlins,9.0,27,8,8,12,2,3,7,0,176,70,106,.600,6,10,0,0,0
745735,away,119,Los Angeles Dodgers,9.0,27,3,3,10,2,8,3,0,155,53,102,.660,8,7,0,0,0
745735,home,147,New York Yankees,9.0,27,11,10,11,3,9,7,0,184,74,110,.600,7,7,0,0,0
745410,away,109,Arizona Diamondbacks,8.0,24,13,12,14,3,4,6,1,196,76,120,.610,10,7,0,0,0
745410,home,135,San Diego Padres,9.0,27,1,1,5,0,7,3,0,130,43,87,.670,8,7,0,0,0
746223,away,117,Houston Astros,9.0,27,1,1,6,1,9,7,1,174,74,100,.570,13,4,0,0,0
746223,home,108,Los Angeles Angels,9.0,27,6,6,11,1,8,1,1,144,48,96,.670,10,3,0,0,0
745571,away,121,New York Mets,9.0,27,5,5,10,1,6,6,2,163,64,99,.610,10,5,0,0,0
745571,home,143,Philadelphia Phillies,9.0,27,6,5,7,0,10,5,1,169,65,104,.620,6,5,0,0,0
745003,away,137,San Francisco Giants,8.0,24,7,7,9,1,8,3,1,112,38,74,.660,8,2,0,0,0
745003,home,140,Texas Rangers,9.0,27,2,2,5,1,9,1,0,124,36,88,.710,10,7,0,0,0
745491,away,142,Minnesota Twins,10.0,30,5,4,10,0,9,5,0,172,64,108,.630,11,4,0,0,0
745491,home,134,Pittsburgh Pirates,10.0,30,11,9,13,0,6,6,4,183,70,113,.620,9,7,0,0,0
744849,away,144,Atlanta Braves,8.0,24,8,8,7,1,7,8,0,137,54,83,.610,6,4,0,0,0
744849,home,120,Washington Nationals,9.0,27,5,5,8,1,8,5,0,158,64,94,.590,5,9,0,0,0
746705,away,112,Chicago Cubs,9.0,27,2,2,5,1,11,2,0,125,45,80,.640,6,5,0,0,0
746705,home,113,Cincinnati Reds,9.0,27,4,4,11,0,9,6,1,172,59,113,.660,9,4,0,0,0
745085,away,110,Baltimore Orioles,9.0,27,2,2,6,0,11,3,0,172,60,112,.650,9,4,0,0,0
745085,home,139,Tampa Bay Rays,9.0,27,9,9,13,2,4,3,0,164,60,104,.630,9,6,0,0,0
746054,away,114,Cleveland Guardians,9.0,27,3,3,5,2,9,0,0,115,32,83,.720,9,5,0,0,0
746054,home,146,Miami Marlins,9.0,27,6,6,10,2,10,4,1,169,68,101,.600,7,3,0,0,0
746463,away,158,Milwaukee Brewers,8.0,24,10,10,12,1,5,3,2,159,59,100,.630,8,7,0,0,0
746463,home,116,Detroit Tigers,9.0,27,2,2,7,0,11,2,1,123,39,84,.680,7,5,0,0,0
746297,away,136,Seattle Mariners,10.0,30,5,4,9,2,8,0,0,146,47,99,.680,14,6,0,0,0
746297,home,118,Kansas City Royals,10.0,30,6,5,10,1,12,3,0,182,65,117,.640,7,8,0,0,0
746787,away,111,Boston Red Sox,10.0,30,4,3,8,1,17,4,0,176,52,124,.700,6,7,0,0,0
746787,home,145,Chicago White Sox,10.0,30,6,4,8,1,9,3,1,182,66,116,.640,8,8,0,0,0
745167,away,115,Colorado Rockies,8.0,24,5,5,10,1,6,2,1,126,38,88,.700,7,9,0,0,0
745167,home,138,St. Louis Cardinals,9.0,27,1,1,5,0,8,2,0,122,47,75,.610,9,5,0,0,0
746216,away,117,Houston Astros,8.1,25,9,9,13,1,8,2,3,182,68,114,.630,7,6,0,0,0
746216,home,108,Los Angeles Angels,9.0,27,7,7,14,1,6,3,1,148,49,99,.670,8,4,0,0,0
745651,away,141,Toronto Blue Jays,10.0,30,4,3,7,1,10,2,0,125,41,84,.670,9,5,0,0,0
745651,home,133,Oakland Athletics,10.0,30,6,5,7,0,5,3,1,143,48,95,.660,10,6,0,0,0
745407,away,109,Arizona Diamondbacks,9.0,27,3,3,7,2,6,3,1,144,46,98,.680,9,7,0,0,0
745407,home,135,San Diego Padres,9.0,27,9,9,15,1,6,4,0,181,70,111,.610,5,8,0,0,0
745736,away,119,Los Angeles Dodgers,8.0,24,6,6,9,3,14,2,0,132,46,86,.650,4,2,0,0,0
745736,home,147,New York Yankees,9.0,27,4,4,9,1,8,2,0,155,56,99,.640,7,6,0,0,0
745080,away,110,Baltimore Orioles,9.0,27,2,0,5,1,10,3,0,134,57,77,.570,10,1,0,0,0
745080,home,139,Tampa Bay Rays,9.0,27,5,5,11,2,14,1,0,147,39,108,.730,6,3,0,0,0
745897,away,115,Colorado Rockies,8.0,24,5,4,7,1,2,2,0,104,36,68,.650,11,7,0,0,0
745897,home,142,Minnesota Twins,9.0,27,0,0,6,0,10,1,0,139,47,92,.660,3,8,0,1,0
746295,away,147,New York Yankees,9.0,27,2,2,7,0,8,1,1,140,44,96,.690,6,9,0,0,0
746295,home,118,Kansas City Royals,9.0,27,4,4,9,0,6,1,2,121,41,80,.660,15,3,0,0,0
745982,away,141,Toronto Blue Jays,8.0,24,3,3,6,2,8,2,0,135,51,84,.620,9,3,0,0,0
745982,home,158,Milwaukee Brewers,9.0,27,1,1,4,1,5,0,0,106,30,76,.720,9,4,0,0,0
745409,away,133,Oakland Athletics,8.0,24,6,6,10,2,6,5,1,165,62,103,.620,6,3,0,0,0
745409,home,135,San Diego Padres,9.0,27,1,1,8,1,16,3,1,158,56,102,.650,4,5,0,0,0
745248,away,145,Chicago White Sox,8.1,25,8,8,11,2,6,4,1,144,61,83,.580,10,5,0,0,0
745248,home,136,Seattle Mariners,9.0,27,4,4,9,2,11,3,0,158,56,102,.650,7,6,0,0,0
745334,away,117,Houston Astros,9.1,28,4,3,9,0,7,4,0,155,59,96,.620,12,7,0,0,0
745334,home,137,San Francisco Giants,10.0,30,3,2,9,0,6,1,0,134,45,89,.660,15,4,0,0,0
747027,away,144,Atlanta Braves,8.0,24,4,4,6,1,7,2,0,122,44,78,.640,8,6,0,0,0
747027,home,110,Baltimore Orioles,9.0,27,0,0,5,0,9,5,0,165,64,101,.610,6,9,0,1,0
746464,away,120,Washington Nationals,10.0,30,4,0,6,0,11,4,0,168,67,101,.600,7,6,0,0,0
746464,home,116,Detroit Tigers,10.0,30,5,3,5,0,11,4,0,144,53,91,.630,5,9,0,0,0
745077,away,112,Chicago Cubs,8.2,26,5,5,8,1,9,4,0,156,57,99,.630,3,7,0,0,0
745077,home,139,Tampa Bay Rays,9.0,27,2,2,10,1,8,1,0,127,41,86,.680,6,8,0,0,0
746702,away,114,Cleveland Guardians,9.0,27,3,3,6,0,11,3,1,140,56,84,.600,7,6,0,0,0
746702,home,113,Cincinnati Reds,9.0,27,5,5,9,1,7,5,0,152,49,103,.680,10,2,0,0,0
746951,away,143,Philadelphia Phillies,9.0,27,1,1,4,0,8,1,0,120,39,81,.680,7,4,0,0,0
746951,home,111,Boston Red Sox,9.0,27,4,2,7,2,10,2,0,132,36,96,.730,10,3,0,0,0
745815,away,146,Miami Marlins,9.0,27,2,2,4,0,8,2,2,149,49,100,.670,9,7,0,0,0
745815,home,121,New York Mets,9.0,27,4,3,6,0,13,2,1,150,53,97,.650,7,4,0,0,0
745899,away,115,Colorado Rockies,9.0,27,4,4,8,2,8,2,2,160,60,100,.630,9,5,0,0,0
745899,home,142,Minnesota Twins,9.0,27,5,5,7,2,6,2,0,127,41,86,.680,8,7,0,0,0
745170,away,134,Pittsburgh Pirates,9.0,27,1,1,8,1,10,1,0,154,47,107,.690,9,1,0,0,0
745170,home,138,St. Louis Cardinals,9.0,27,2,2,3,0,7,3,1,114,41,73,.640,10,5,0,0,0
746296,away,147,New York Yankees,9.0,27,1,1,5,1,4,5,1,157,68,89,.570,15,4,0,0,0
746296,home,118,Kansas City Royals,9.0,27,10,9,10,3,8,3,1,169,68,101,.600,11,3,0,0,0
745981,away,141,Toronto Blue Jays,9.0,27,0,0,5,0,11,5,0,154,56,98,.640,6,5,0,1,0
745981,home,158,Milwaukee Brewers,9.0,27,3,3,9,0,7,3,0,132,44,88,.670,9,3,0,0,0
747190,away,108,Los Angeles Angels,8.0,24,9,9,15,1,6,6,2,195,83,112,.570,7,7,0,0,0
747190,home,109,Arizona Diamondbacks,9.0,27,4,4,11,1,5,2,0,147,59,88,.600,10,3,0,0,0
745404,away,133,Oakland Athletics,8.0,24,4,4,10,1,3,5,0,132,53,79,.600,7,5,0,0,0
745404,home,135,San Diego Padres,9.0,27,3,3,9,2,8,3,0,139,47,92,.660,6,4,0,0,0
745244,away,145,Chicago White Sox,8.0,24,4,3,5,0,8,4,0,149,64,85,.570,12,4,0,0,0
745244,home,136,Seattle Mariners,9.0,27,3,3,10,2,8,1,0,132,37,95,.720,9,6,0,0,0
745327,away,117,Houston Astros,9.0,27,1,1,3,1,12,2,0,142,56,86,.610,4,8,0,0,0
745327,home,137,San Francisco Giants,9.0,27,3,3,7,0,10,1,0,128,43,85,.660,10,2,0,0,0
746139,away,140,Texas Rangers,8.0,24,15,15,14,5,3,8,2,193,88,105,.540,11,2,0,0,0
746139,home,119,Los Angeles Dodgers,9.0,27,2,2,5,1,5,2,0,137,51,86,.630,9,6,0,0,0
745896,away,115,Colorado Rockies,8.0,24,17,17,24,2,4,2,0,174,55,119,.680,7,5,0,0,0
