gamePk,team_side,team_id,team_name,atBats,hits,doubles,triples,homeRuns,rbi,strikeOuts,baseOnBalls,avg,obp,slg,ops,stolenBases,caughtStealing,plateAppearances,leftOnBase
745168,away,134,Pittsburgh Pirates,33,7,0,0,0,3,9,5,.228,.299,.355,.654,0,0,38,16
745168,home,138,St. Louis Cardinals,32,8,0,2,2,4,6,0,.237,.306,.374,.680,1,0,34,11
745075,away,112,Chicago Cubs,28,3,0,0,0,1,11,3,.228,.310,.370,.680,1,0,33,7
745075,home,139,Tampa Bay Rays,32,7,0,0,0,3,7,2,.232,.305,.351,.656,2,0,34,17
746944,away,143,Philadelphia Phillies,36,10,1,0,0,3,8,1,.254,.330,.410,.740,0,0,38,16
746944,home,111,Boston Red Sox,36,14,7,0,1,9,12,3,.250,.319,.413,.732,1,0,41,17
745809,away,146,Miami Marlins,33,8,1,0,2,2,7,3,.234,.286,.351,.637,1,1,36,12
745809,home,121,New York Mets,25,3,1,0,1,2,7,4,.241,.312,.389,.701,2,1,30,7
745894,away,133,Oakland Athletics,31,4,0,0,1,2,7,1,.220,.290,.370,.660,0,0,32,3
745894,home,142,Minnesota Twins,36,13,0,0,1,6,3,2,.239,.310,.404,.714,0,0,38,22
747192,away,108,Los Angeles Angels,30,6,2,0,0,1,8,4,.239,.303,.389,.692,0,0,36,17
747192,home,109,Arizona Diamondbacks,33,9,3,0,3,11,5,6,.249,.321,.399,.720,2,0,40,10
745245,away,145,Chicago White Sox,37,8,0,0,2,3,4,3,.217,.279,.345,.624,0,1,40,16
745245,home,136,Seattle Mariners,33,3,1,0,2,2,19,2,.220,.298,.366,.664,0,0,35,12
746136,away,140,Texas Rangers,29,7,1,0,0,3,8,6,.241,.310,.376,.686,2,1,36,11
746136,home,119,Los Angeles Dodgers,31,5,0,0,1,1,8,2,.256,.337,.437,.774,0,0,34,13
746869,away,138,St. Louis Cardinals,35,9,2,0,1,3,7,1,.237,.306,.374,.680,1,0,36,10
746869,home,112,Chicago Cubs,30,3,0,0,0,0,8,3,.226,.308,.367,.675,1,0,33,13
746947,away,147,New York Yankees,37,10,3,0,2,7,11,4,.255,.333,.439,.772,2,0,41,12
746947,home,111,Boston Red Sox,32,5,1,0,0,1,14,7,.249,.319,.410,.729,0,0,39,24
744847,away,146,Miami Marlins,34,7,1,0,0,1,11,2,.233,.286,.350,.636,0,0,37,24
744847,home,120,Washington Nationals,36,12,2,0,1,8,4,2,.233,.305,.356,.661,0,0,38,17
747025,away,143,Philadelphia Phillies,39,7,1,0,2,5,11,3,.253,.328,.410,.738,0,0,42,11
747025,home,110,Baltimore Orioles,40,8,3,0,1,2,11,3,.248,.308,.448,.756,0,0,44,25
744924,away,114,Cleveland Guardians,33,9,4,0,1,3,7,0,.240,.318,.400,.718,1,0,33,11
744924,home,141,Toronto Blue Jays,28,3,2,0,0,1,8,4,.231,.307,.364,.671,0,0,32,11
745810,away,135,San Diego Padres,30,5,0,0,1,1,12,2,.261,.327,.404,.731,1,1,33,10
745810,home,121,New York Mets,26,4,1,0,0,2,2,3,.240,.312,.387,.699,1,1,31,9
747112,away,139,Tampa Bay Rays,33,8,4,0,0,3,9,3,.232,.305,.351,.656,0,0,37,20
747112,home,144,Atlanta Braves,38,12,4,0,2,6,8,1,.244,.309,.400,.709,1,0,40,15
746378,away,116,Detroit Tigers,31,5,0,0,0,0,10,0,.230,.297,.373,.670,0,1,31,7
746378,home,117,Houston Astros,28,6,2,1,1,4,4,1,.259,.319,.417,.736,1,1,31,8
745892,away,133,Oakland Athletics,34,5,0,1,1,5,9,6,.219,.290,.369,.659,0,0,42,22
745892,home,142,Minnesota Twins,35,10,0,1,1,6,5,4,.239,.311,.404,.715,0,0,40,14
745979,away,113,Cincinnati Reds,35,10,2,1,2,6,6,2,.227,.308,.375,.683,2,0,39,14
745979,home,158,Milwaukee Brewers,37,8,0,0,1,4,9,8,.255,.331,.403,.734,2,0,45,29
746545,away,134,Pittsburgh Pirates,33,9,1,0,3,5,10,1,.229,.299,.358,.657,1,0,34,7
746545,home,115,Colorado Rockies,34,9,2,1,1,2,9,4,.246,.306,.382,.688,0,0,38,15
747191,away,145,Chicago White Sox,34,8,2,0,0,1,9,1,.218,.278,.345,.623,0,0,35,15
747191,home,109,Arizona Diamondbacks,33,10,1,0,2,7,6,3,.250,.322,.401,.723,1,0,36,9
746134,away,118,Kansas City Royals,31,5,0,0,1,3,4,2,.252,.315,.408,.723,0,1,33,6
746134,home,119,Los Angeles Dodgers,30,8,0,0,2,4,6,1,.257,.336,.438,.774,0,0,31,8
745247,away,140,Texas Rangers,32,5,3,0,0,2,11,2,.239,.309,.374,.683,1,0,34,9
745247,home,136,Seattle Mariners,30,8,0,0,1,3,6,4,.221,.299,.366,.665,1,0,34,14
745326,away,108,Los Angeles Angels,36,11,4,1,1,7,3,6,.240,.305,.392,.697,0,0,44,17
745326,home,137,San Francisco Giants,35,10,1,0,1,5,7,7,.245,.315,.379,.694,0,0,43,23
746865,away,138,St. Louis Cardinals,30,4,1,0,0,1,8,0,.235,.304,.371,.675,0,0,32,11
746865,home,112,Chicago Cubs,31,9,0,0,1,5,5,5,.227,.309,.367,.676,2,0,36,22
744925,away,114,Cleveland Guardians,33,8,0,0,0,0,4,1,.240,.318,.398,.716,0,0,34,16
744925,home,141,Toronto Blue Jays,28,7,1,0,0,4,2,4,.231,.308,.363,.671,0,0,35,15
745329,away,108,Los Angeles Angels,32,6,1,0,2,4,8,4,.239,.304,.392,.696,3,0,37,12
745329,home,137,San Francisco Giants,36,10,3,0,1,3,10,2,.246,.315,.380,.695,1,0,38,20
747024,away,143,Philadelphia Phillies,33,7,2,0,1,2,10,2,.252,.327,.409,.736,1,0,35,11
747024,home,110,Baltimore Orioles,33,11,1,0,2,6,7,3,.249,.309,.449,.758,0,0,38,11
744846,away,146,Miami Marlins,31,4,0,1,0,0,17,1,.232,.284,.348,.632,0,0,32,10
744846,home,120,Washington Nationals,31,9,3,0,2,4,3,0,.234,.305,.359,.664,1,0,33,6
746381,away,116,Detroit Tigers,46,19,2,0,5,12,11,6,.234,.301,.380,.681,2,0,53,21
746381,home,117,Houston Astros,36,10,4,1,1,5,9,2,.259,.319,.419,.738,0,0,38,19
745805,away,135,San Diego Padres,29,2,1,0,1,1,9,2,.259,.325,.401,.726,0,0,31,7
745805,home,121,New York Mets,34,10,3,0,2,5,9,6,.241,.313,.389,.702,1,0,40,23
747113,away,139,Tampa Bay Rays,29,6,1,0,1,2,12,6,.232,.306,.351,.657,0,0,38,17
747113,home,144,Atlanta Braves,33,11,0,0,4,9,6,5,.246,.311,.404,.715,0,0,39,13
745976,away,113,Cincinnati Reds,30,5,1,0,0,1,8,3,.226,.307,.373,.680,2,0,33,11
745976,home,158,Milwaukee Brewers,28,4,0,0,1,3,7,3,.254,.330,.402,.732,3,0,31,6
745241,away,140,Texas Rangers,35,9,1,0,0,5,7,3,.240,.309,.373,.682,3,0,38,15
745241,home,136,Seattle Mariners,31,7,0,0,2,7,14,8,.221,.300,.367,.667,4,0,39,13
746946,away,147,New York Yankees,34,6,0,0,1,4,10,6,.254,.332,.437,.769,0,0,40,22
746946,home,111,Boston Red Sox,35,12,6,0,0,7,11,5,.250,.321,.412,.733,1,0,40,20
746135,away,118,Kansas City Royals,32,7,1,1,1,7,8,6,.251,.315,.408,.723,2,0,39,13
746135,home,119,Los Angeles Dodgers,32,6,2,0,0,2,7,3,.256,.335,.435,.770,0,0,36,17
746547,away,134,Pittsburgh Pirates,37,10,0,1,2,4,7,1,.230,.299,.360,.659,0,0,39,16
746547,home,115,Colorado Rockies,38,16,6,1,3,15,8,6,.249,.310,.390,.700,2,0,45,10
747187,away,145,Chicago White Sox,38,12,2,0,4,9,9,5,.219,.280,.350,.630,0,0,44,16
747187,home,109,Arizona Diamondbacks,36,10,3,0,0,2,9,0,.251,.321,.400,.721,0,0,37,19
745891,away,133,Oakland Athletics,38,11,2,0,2,6,8,1,.220,.291,.371,.662,0,0,40,10
745891,home,142,Minnesota Twins,37,14,4,0,3,8,7,3,.243,.314,.413,.727,0,0,41,17
746866,away,138,St. Louis Cardinals,35,9,1,0,1,2,6,3,.236,.304,.371,.675,1,0,38,14
746866,home,112,Chicago Cubs,32,5,1,0,0,1,7,4,.226,.308,.364,.672,2,0,36,15
747023,away,143,Philadelphia Phillies,39,10,4,0,0,3,12,3,.252,.327,.408,.735,3,0,42,23
747023,home,110,Baltimore Orioles,35,10,0,0,4,8,11,3,.249,.310,.451,.761,1,0,39,12
747109,away,139,Tampa Bay Rays,30,8,1,0,3,8,10,5,.232,.307,.354,.661,0,1,36,7
747109,home,144,Atlanta Braves,36,9,1,0,3,5,12,2,.246,.310,.406,.716,0,0,38,11
744839,away,146,Miami Marlins,36,8,2,0,0,1,7,0,.232,.283,.347,.630,0,0,36,17
744839,home,120,Washington Nationals,29,9,2,0,2,3,4,3,.235,.306,.361,.667,0,2,32,12
744926,away,114,Cleveland Guardians,38,13,0,0,2,5,3,0,.242,.318,.399,.717,0,0,39,14
744926,home,141,Toronto Blue Jays,34,11,0,0,2,7,12,6,.232,.310,.365,.675,1,0,40,26
745807,away,135,San Diego Padres,36,10,3,0,0,6,7,4,.259,.325,.401,.726,0,0,41,17
745807,home,121,New York Mets,36,14,3,0,3,11,9,4,.243,.315,.394,.709,1,0,41,18
746377,away,116,Detroit Tigers,31,3,1,0,0,1,10,3,.232,.299,.377,.676,0,0,34,7
746377,home,117,Houston Astros,27,5,0,0,1,4,3,3,.258,.318,.418,.736,1,0,30,8
745895,away,133,Oakland Athletics,34,9,1,0,1,2,10,3,.219,.291,.369,.660,0,0,37,12
745895,home,142,Minnesota Twins,34,12,0,0,4,6,3,5,.241,.312,.408,.720,2,1,39,20
745891,away,133,Oakland Athletics,38,11,2,0,2,6,8,1,.220,.291,.371,.662,0,0,40,10
745891,home,142,Minnesota Twins,37,14,4,0,3,8,7,3,.243,.314,.413,.727,0,0,41,17
745977,away,113,Cincinnati Reds,34,8,0,1,2,3,9,3,.226,.307,.375,.682,1,0,39,13
745977,home,158,Milwaukee Brewers,31,8,1,0,1,5,10,4,.254,.330,.401,.731,2,1,35,13
746546,away,134,Pittsburgh Pirates,40,15,3,0,0,8,10,3,.232,.301,.362,.663,0,2,43,19
746546,home,115,Colorado Rockies,35,9,2,0,0,2,7,0,.249,.309,.389,.698,0,0,35,12
745321,away,108,Los Angeles Angels,34,9,3,0,1,6,8,4,.240,.305,.393,.698,0,0,39,12
745321,home,137,San Francisco Giants,41,16,6,0,2,13,5,4,.248,.318,.385,.703,0,0,47,26
746130,away,118,Kansas City Royals,29,3,0,0,0,0,11,2,.250,.313,.404,.717,1,0,31,11
746130,home,119,Los Angeles Dodgers,28,5,0,0,3,3,6,2,.255,.334,.436,.770,0,0,32,7
745242,away,140,Texas Rangers,29,2,1,0,0,0,9,0,.238,.306,.370,.676,0,0,29,2
745242,home,136,Seattle Mariners,30,6,3,0,1,3,12,4,.221,.300,.367,.667,1,0,35,6
747189,away,145,Chicago White Sox,37,11,1,0,0,5,11,3,.220,.281,.350,.631,1,0,40,17
747189,home,109,Arizona Diamondbacks,29,9,2,1,1,10,6,8,.251,.323,.402,.725,1,0,40,11
746945,away,147,New York Yankees,33,6,0,0,2,2,14,2,.253,.331,.436,.767,0,0,35,17
746945,home,111,Boston Red Sox,34,14,0,1,0,8,5,6,.252,.323,.412,.735,9,1,42,18
745490,away,113,Cincinnati Reds,32,7,2,0,0,1,10,1,.226,.306,.373,.679,2,1,34,9
745490,home,134,Pittsburgh Pirates,33,8,5,0,0,4,7,1,.232,.301,.362,.663,0,0,34,11
745567,away,135,San Diego Padres,30,7,1,0,0,2,6,1,.259,.325,.399,.724,0,1,31,10
745567,home,143,Philadelphia Phillies,38,18,4,0,3,9,3,3,.256,.330,.414,.744,0,1,41,17
746055,away,138,St. Louis Cardinals,44,10,0,1,2,7,11,3,.236,.304,.372,.676,0,1,49,22
746055,home,146,Miami Marlins,38,8,1,2,1,6,6,4,.232,.283,.348,.631,0,1,44,13
744918,away,111,Boston Red Sox,34,11,1,0,4,7,9,5,.253,.324,.416,.740,0,2,40,11
744918,home,141,Toronto Blue Jays,34,10,1,0,2,3,4,2,.233,.310,.367,.677,0,1,37,10
747108,away,116,Detroit Tigers,32,5,1,0,0,1,11,4,.231,.298,.375,.673,0,0,36,14
747108,home,144,Atlanta Braves,30,7,3,0,1,2,9,0,.245,.310,.406,.716,1,1,30,9
746868,away,137,San Francisco Giants,36,9,1,1,3,7,11,8,.248,.319,.388,.707,1,0,46,24
746868,home,112,Chicago Cubs,34,10,1,0,2,6,5,5,.227,.309,.366,.675,1,0,39,11
745005,away,121,New York Mets,47,22,3,0,2,14,7,2,.247,.319,.399,.718,0,0,50,21
745005,home,140,Texas Rangers,32,6,2,0,1,2,10,3,.237,.306,.369,.675,0,0,35,11
746543,away,119,Los Angeles Dodgers,39,14,5,1,0,9,8,8,.256,.337,.438,.775,1,0,49,24
746543,home,115,Colorado Rockies,34,6,2,0,3,5,9,1,.248,.307,.390,.697,0,0,35,4
746215,away,158,Milwaukee Brewers,31,5,1,0,2,3,5,4,.253,.329,.401,.730,1,0,35,14
746215,home,108,Los Angeles Angels,28,7,0,1,1,5,7,3,.240,.305,.393,.698,0,1,32,7
746049,away,138,St. Louis Cardinals,40,10,1,0,3,8,8,3,.236,.304,.374,.678,0,0,45,15
746049,home,146,Miami Marlins,43,15,1,0,2,9,9,0,.234,.284,.351,.635,1,0,45,15
745488,away,113,Cincinnati Reds,32,9,2,0,1,2,4,2,.227,.307,.374,.681,0,1,34,11
745488,home,134,Pittsburgh Pirates,30,4,1,0,1,1,9,1,.231,.299,.361,.660,0,0,32,7
746627,away,136,Seattle Mariners,38,11,6,0,3,8,9,7,.222,.302,.372,.674,1,0,45,27
746627,home,114,Cleveland Guardians,37,10,1,0,0,4,5,3,.243,.319,.398,.717,0,0,42,25
745563,away,135,San Diego Padres,30,4,0,0,1,3,9,1,.257,.323,.397,.720,0,1,31,4
745563,home,143,Philadelphia Phillies,37,13,2,0,1,4,12,4,.257,.331,.415,.746,0,0,42,21
744843,away,109,Arizona Diamondbacks,32,14,1,1,1,5,4,4,.254,.325,.405,.730,1,2,40,19
744843,home,120,Washington Nationals,29,4,1,0,0,0,8,0,.234,.304,.359,.663,0,1,29,3
745733,away,110,Baltimore Orioles,34,8,0,0,1,2,8,1,.249,.309,.450,.759,1,0,35,15
745733,home,147,New York Yankees,28,6,1,0,0,4,3,6,.252,.332,.434,.766,0,0,38,20
744917,away,111,Boston Red Sox,38,12,3,0,1,4,9,2,.254,.325,.417,.742,2,0,40,20
744917,home,141,Toronto Blue Jays,35,7,3,0,0,3,7,2,.233,.309,.366,.675,1,0,37,19
747107,away,116,Detroit Tigers,32,5,0,1,0,1,10,2,.230,.298,.373,.671,0,0,36,14
747107,home,144,Atlanta Braves,30,5,0,1,0,2,8,0,.244,.308,.404,.712,0,0,30,12
745893,away,139,Tampa Bay Rays,35,8,1,0,3,6,7,1,.232,.306,.357,.663,0,0,36,8
745893,home,142,Minnesota Twins,38,13,4,0,1,7,11,3,.245,.315,.415,.730,2,0,42,21
746867,away,137,San Francisco Giants,31,4,1,0,0,2,12,2,.247,.318,.385,.703,0,0,33,10
746867,home,112,Chicago Cubs,35,11,1,0,1,5,6,2,.228,.310,.367,.677,3,0,37,16
745004,away,121,New York Mets,37,10,2,0,2,7,8,4,.247,.319,.400,.719,0,0,42,19
745004,home,140,Texas Rangers,35,9,1,0,2,6,2,1,.237,.305,.370,.675,0,0,36,10
746783,away,117,Houston Astros,33,7,1,0,0,0,4,1,.258,.317,.415,.732,0,1,34,11
746783,home,145,Chicago White Sox,25,2,0,0,0,2,7,5,.219,.281,.347,.628,0,0,30,12
746542,away,119,Los Angeles Dodgers,34,9,1,1,4,11,5,7,.256,.337,.441,.778,0,0,41,9
746542,home,115,Colorado Rockies,35,11,3,0,2,9,8,5,.249,.309,.393,.702,0,0,43,16
746217,away,158,Milwaukee Brewers,33,8,2,0,1,3,9,3,.253,.329,.401,.730,0,1,37,10
746217,home,108,Los Angeles Angels,35,9,3,0,0,2,9,4,.240,.305,.393,.698,0,0,39,17
745650,away,118,Kansas City Royals,35,7,1,1,1,5,7,3,.249,.312,.404,.716,0,0,38,12
745650,home,133,Oakland Athletics,34,11,6,0,1,7,9,2,.222,.292,.374,.666,1,0,37,13
747106,away,116,Detroit Tigers,34,8,0,0,0,0,11,1,.230,.297,.371,.668,2,0,35,14
747106,home,144,Atlanta Braves,35,12,2,0,3,6,12,2,.246,.309,.408,.717,1,0,39,16
745489,away,113,Cincinnati Reds,29,2,0,0,0,0,8,2,.225,.305,.370,.675,2,0,31,9
745489,home,134,Pittsburgh Pirates,27,3,2,0,1,1,11,1,.230,.298,.360,.658,0,0,30,8
746050,away,138,St. Louis Cardinals,37,10,1,0,1,2,12,0,.236,.304,.374,.678,3,1,38,22
746050,home,146,Miami Marlins,32,8,1,0,2,4,5,2,.234,.284,.352,.636,0,0,35,10
745561,away,135,San Diego Padres,39,12,1,1,1,5,6,1,.258,.323,.398,.721,1,0,41,21
745561,home,143,Philadelphia Phillies,32,6,1,0,2,2,10,2,.256,.331,.415,.746,0,0,35,14
746864,away,137,San Francisco Giants,33,6,1,0,1,5,11,6,.246,.317,.384,.701,0,0,39,17
746864,home,112,Chicago Cubs,33,11,3,0,2,4,11,4,.230,.311,.370,.681,3,1,38,21
744842,away,109,Arizona Diamondbacks,31,4,1,0,0,1,10,3,.252,.323,.402,.725,0,0,34,14
744842,home,120,Washington Nationals,27,6,0,0,1,3,2,4,.234,.304,.359,.663,0,1,31,10
746625,away,136,Seattle Mariners,29,3,2,0,0,0,14,2,.220,.300,.370,.670,0,0,31,8
746625,home,114,Cleveland Guardians,33,9,1,0,3,8,6,3,.243,.319,.400,.719,3,0,36,8
745732,away,110,Baltimore Orioles,41,11,5,0,1,6,9,3,.249,.310,.450,.760,4,0,46,23
745732,home,147,New York Yankees,34,9,1,0,1,6,5,9,.252,.333,.433,.766,0,1,45,15
744920,away,111,Boston Red Sox,38,10,1,0,2,6,4,3,.254,.325,.418,.743,5,0,41,18
744920,home,141,Toronto Blue Jays,36,10,2,0,0,1,10,2,.233,.310,.365,.675,1,0,40,27
745887,away,139,Tampa Bay Rays,37,8,2,0,1,2,7,6,.232,.307,.357,.664,4,0,44,24
745887,home,142,Minnesota Twins,38,9,2,0,1,1,7,3,.244,.315,.414,.729,0,0,41,18
745002,away,121,New York Mets,32,5,2,0,1,3,12,2,.246,.317,.399,.716,1,0,34,12
745002,home,140,Texas Rangers,29,5,2,0,1,5,10,5,.236,.306,.370,.676,2,0,35,8
746781,away,117,Houston Astros,36,12,4,0,0,4,9,2,.259,.318,.416,.734,0,1,40,20
746781,home,145,Chicago White Sox,34,8,0,0,1,1,9,1,.219,.280,.347,.627,1,0,35,12
746538,away,119,Los Angeles Dodgers,37,10,4,0,0,6,11,3,.257,.338,.440,.778,0,0,41,14
746538,home,115,Colorado Rockies,32,10,3,1,1,7,4,3,.250,.309,.395,.704,0,0,37,11
746219,away,158,Milwaukee Brewers,30,6,1,0,0,2,6,5,.252,.328,.399,.727,1,1,36,12
746219,home,108,Los Angeles Angels,31,4,0,0,0,0,10,2,.239,.304,.389,.693,1,0,33,13
745646,away,118,Kansas City Royals,33,8,3,0,0,1,7,3,.249,.312,.403,.715,0,0,36,19
745646,home,133,Oakland Athletics,32,8,1,0,1,5,7,7,.222,.293,.374,.667,0,0,39,16
744841,away,109,Arizona Diamondbacks,38,12,2,0,1,5,12,2,.253,.324,.403,.727,2,1,41,15
744841,home,120,Washington Nationals,31,4,0,0,2,2,4,0,.232,.302,.358,.660,0,0,31,3
746626,away,136,Seattle Mariners,29,5,1,0,1,3,5,5,.220,.300,.369,.669,1,0,35,16
746626,home,114,Cleveland Guardians,30,9,3,0,3,5,8,4,.244,.320,.404,.724,1,1,34,10
745889,away,139,Tampa Bay Rays,39,11,6,0,2,7,13,4,.233,.307,.360,.667,4,0,44,19
745889,home,142,Minnesota Twins,38,10,3,0,3,6,10,4,.245,.315,.417,.732,1,0,42,18
746782,away,117,Houston Astros,38,11,1,0,1,4,12,5,.259,.319,.415,.734,2,0,43,28
746782,home,145,Chicago White Sox,30,6,1,0,0,3,9,5,.219,.281,.345,.626,1,0,37,18
746539,away,119,Los Angeles Dodgers,38,12,2,0,3,5,3,3,.258,.338,.443,.781,2,0,41,14
746539,home,115,Colorado Rockies,33,6,0,0,1,3,13,2,.249,.309,.393,.702,0,0,36,10
745645,away,118,Kansas City Royals,34,7,2,0,3,3,9,1,.248,.311,.404,.715,0,0,35,8
745645,home,133,Oakland Athletics,32,9,2,0,1,2,9,5,.223,.294,.375,.669,0,0,37,13
745734,away,110,Baltimore Orioles,48,20,7,0,3,17,7,7,.253,.314,.456,.770,1,0,58,35
745734,home,147,New York Yankees,32,6,1,0,2,5,5,3,.252,.332,.433,.765,0,0,35,6
745164,away,137,San Francisco Giants,35,11,2,0,1,5,8,4,.247,.318,.385,.703,0,0,40,17
745164,home,138,St. Louis Cardinals,28,7,2,0,1,5,11,2,.237,.304,.375,.679,0,0,33,11
745401,away,158,Milwaukee Brewers,36,9,2,0,1,5,9,8,.252,.329,.399,.728,0,0,44,20
745401,home,135,San Diego Padres,36,10,1,0,4,7,9,4,.258,.323,.402,.725,1,0,40,12
746861,away,121,New York Mets,39,14,3,0,3,11,11,6,.248,.319,.403,.722,0,0,45,22
746861,home,112,Chicago Cubs,33,6,2,0,0,0,13,3,.229,.311,.369,.680,0,0,37,19
745483,away,139,Tampa Bay Rays,42,17,3,0,3,10,4,1,.235,.309,.366,.675,0,0,45,17
745483,home,134,Pittsburgh Pirates,30,5,1,0,1,3,6,4,.229,.298,.359,.657,0,0,35,13
745562,away,109,Arizona Diamondbacks,34,9,1,0,3,5,6,4,.253,.325,.405,.730,2,0,41,16
745562,home,143,Philadelphia Phillies,33,7,2,0,2,4,6,4,.256,.330,.416,.746,0,0,37,11
746460,away,145,Chicago White Sox,32,6,0,0,1,1,9,2,.219,.281,.344,.625,1,0,35,11
746460,home,116,Detroit Tigers,28,5,1,0,1,2,3,1,.230,.296,.370,.666,1,0,29,6
745729,away,144,Atlanta Braves,41,14,5,0,3,7,9,5,.247,.311,.412,.723,0,0,47,27
745729,home,147,New York Yankees,27,3,0,1,0,1,12,3,.250,.331,.430,.761,0,1,30,12
746698,away,111,Boston Red Sox,33,6,0,0,2,2,14,1,.253,.323,.417,.740,0,0,34,10
746698,home,113,Cincinnati Reds,31,7,1,0,3,4,8,4,.225,.305,.373,.678,0,0,36,14
746624,away,141,Toronto Blue Jays,31,6,0,0,1,1,10,2,.233,.309,.364,.673,0,0,33,11
746624,home,114,Cleveland Guardians,30,5,1,0,0,7,7,5,.243,.319,.401,.720,1,0,35,10
746052,away,136,Seattle Mariners,33,6,0,1,0,2,10,2,.219,.299,.368,.667,2,1,36,15
746052,home,146,Miami Marlins,33,7,1,0,2,3,7,0,.234,.283,.353,.636,0,1,33,7
745006,away,118,Kansas City Royals,33,6,2,0,1,2,12,2,.247,.310,.404,.714,0,0,35,10
745006,home,140,Texas Rangers,30,9,3,0,0,6,6,5,.237,.307,.370,.677,0,1,36,12
746375,away,110,Baltimore Orioles,43,18,2,0,4,11,7,2,.255,.316,.460,.776,3,0,46,19
746375,home,117,Houston Astros,39,14,6,0,1,12,10,4,.261,.320,.418,.738,0,0,43,18
746540,away,120,Washington Nationals,42,19,7,1,2,11,6,5,.236,.305,.366,.671,2,1,48,26
746540,home,115,Colorado Rockies,37,11,0,0,3,5,10,0,.249,.309,.395,.704,0,0,39,14
745649,away,142,Minnesota Twins,36,10,2,0,2,5,3,3,.245,.316,.418,.734,0,1,39,11
745649,home,133,Oakland Athletics,33,9,2,0,1,6,8,3,.223,.295,.376,.671,0,0,37,11
745403,away,158,Milwaukee Brewers,37,11,1,0,0,4,15,3,.253,.330,.398,.728,1,0,42,19
745403,home,135,San Diego Padres,38,15,3,0,2,8,2,4,.260,.326,.405,.731,0,0,43,19
746131,away,108,Los Angeles Angels,33,4,0,0,0,3,8,2,.237,.303,.386,.689,3,0,40,18
746131,home,119,Los Angeles Dodgers,33,5,0,0,1,2,8,2,.256,.336,.440,.776,0,1,35,12
746459,away,145,Chicago White Sox,39,12,2,0,1,5,9,0,.220,.281,.346,.627,2,0,39,15
746459,home,116,Detroit Tigers,31,5,3,0,0,1,9,6,.229,.296,.369,.665,0,0,37,13
745163,away,137,San Francisco Giants,36,10,2,0,0,4,5,2,.247,.318,.385,.703,1,0,38,15
745163,home,138,St. Louis Cardinals,36,14,1,0,4,9,8,3,.239,.306,.380,.686,2,0,40,11
746863,away,121,New York Mets,34,7,2,0,1,1,14,1,.247,.318,.403,.721,0,0,35,12
746863,home,112,Chicago Cubs,33,9,3,1,1,7,8,4,.230,.311,.371,.682,1,0,37,9
745486,away,139,Tampa Bay Rays,31,5,1,0,0,3,10,5,.234,.309,.364,.673,1,0,38,14
745486,home,134,Pittsburgh Pirates,29,5,0,1,1,4,8,1,.228,.297,.359,.656,0,0,30,3
744997,away,118,Kansas City Royals,30,3,0,0,0,0,9,0,.246,.308,.400,.708,0,0,30,4
744997,home,140,Texas Rangers,31,7,0,0,2,6,7,3,.237,.307,.371,.678,1,0,35,13
745564,away,109,Arizona Diamondbacks,29,2,0,0,0,1,9,0,.251,.322,.401,.723,0,0,30,6
745564,home,143,Philadelphia Phillies,36,14,3,0,4,12,2,5,.258,.332,.421,.753,0,0,44,17
745644,away,142,Minnesota Twins,42,16,6,0,1,10,9,4,.247,.318,.421,.739,0,0,50,27
745644,home,133,Oakland Athletics,30,4,1,0,2,2,10,0,.222,.293,.376,.669,0,0,30,3
746700,away,111,Boston Red Sox,34,9,3,0,1,4,6,1,.253,.323,.417,.740,1,0,36,10
746700,home,113,Cincinnati Reds,37,11,0,0,2,3,8,1,.226,.305,.374,.679,1,1,38,13
746376,away,110,Baltimore Orioles,30,4,0,1,1,1,7,3,.254,.314,.459,.773,0,1,33,7
746376,home,117,Houston Astros,29,6,1,1,3,5,5,0,.260,.319,.420,.739,1,0,30,4
746622,away,141,Toronto Blue Jays,29,4,0,0,3,3,8,4,.232,.308,.365,.673,0,0,34,6
746622,home,114,Cleveland Guardians,31,8,2,0,4,6,7,1,.243,.319,.405,.724,1,0,34,11
746048,away,136,Seattle Mariners,42,15,4,1,1,7,9,0,.222,.300,.371,.671,0,0,44,15
746048,home,146,Miami Marlins,30,4,2,0,0,0,8,1,.232,.282,.351,.633,0,0,31,12
745731,away,144,Atlanta Braves,30,4,1,0,2,3,9,2,.246,.310,.412,.722,0,0,32,7
745731,home,147,New York Yankees,31,9,3,0,2,7,6,8,.251,.332,.432,.764,0,0,39,16
745402,away,158,Milwaukee Brewers,34,10,0,0,1,4,7,4,.253,.330,.398,.728,0,2,38,14
745402,home,135,San Diego Padres,31,10,0,0,3,6,4,1,.261,.326,.407,.733,0,0,33,8
746541,away,120,Washington Nationals,35,11,1,0,2,7,6,2,.237,.306,.368,.674,1,3,38,4
746541,home,115,Colorado Rockies,34,12,0,0,3,8,12,5,.251,.310,.398,.708,0,1,39,8
746132,away,108,Los Angeles Angels,30,3,1,0,1,2,12,0,.235,.301,.384,.685,0,0,31,6
746132,home,119,Los Angeles Dodgers,32,9,3,0,2,7,7,4,.257,.337,.442,.779,1,0,37,8
745566,away,109,Arizona Diamondbacks,31,6,1,0,0,1,7,0,.250,.321,.399,.720,0,0,31,8
745566,home,143,Philadelphia Phillies,35,11,2,0,0,4,5,2,.258,.333,.421,.754,0,0,38,21
745485,away,139,Tampa Bay Rays,34,9,1,0,1,3,10,2,.235,.309,.364,.673,1,0,37,15
